id;cvoie;cdgi;typo;typo_min;date_arret;siecle;statut;typvoie;prevoie;nomvoie;arrdt;quartier;feuille;debut;fin;longueur;largeur;n_pair;n_impair;alignement;servitude;historique;denomination;classement;observation;numerotage;orig;declassement;nivellement;assainissement;ouverture;geo_point_2d;validite
"15324";;;IMPASSE LOUISE-EMILIE DE LA TOUR D'AUVERGNE;impasse Louise-Émilie de La Tour d'Auvergne;2019/10/04;"21";Voie publique de la Ville de Paris;impasse;;Louise-Émilie de La Tour d'Auvergne;"[ ""09e"" ]";"[ ""Rochechouart"" ]";"[ ""51C1"" ]";"rue de la Tour d'Auvergne, 34.";en impasse.;34;10;"4";"5";Non retenus au POS et non repris au PLU : Arrêté municipal du 4 novembre 2004.;;Précédemment impasse de La Tour d'Auvergne;"Délibération municipale des 1er, 2, 3 et 4 octobre 2019";Arrêté municipal du 4 novembre 2004.;;;"Voisinage de la rue de La Tour d'Auvergne.
Louise Emilie de La Tour d'Auvergne (1667-Paris, 1737), abbesse de Montmartre; ancien territoire de l'abbaye.";;Arrêté municipal du 4 novembre 2004.;;Ouverte en 1896.;"lat: 48.87964311302495, lon: 2.3423597484433363";Dénomination actuelle
"12344";;;IMPASSE DE MONT-LOUIS;impasse de Mont-Louis;;;Voie publique de la Ville de Paris;impasse;de;Mont-Louis;"[ ""11e"" ]";"[ ""Roquette"" ]";"[ ""94A1"", ""94A3"" ]";"rue de Mont-Louis, 4.";;90;6.5;"10";"11";Retenus au POS et non repris au PLU : Arrêté municipal du 5 octobre 1995.;;;;Arrêté municipal du 5 octobre 1995.;;;Voisinage de la rue de Mont-Louis.;;Arrêté municipal du 5 octobre 1995.;;;"lat: 48.85771640136927, lon: 2.388339278910722";Dénomination actuelle
"10129";;;RUE DALOU;rue Dalou;;;Voie publique de la Ville de Paris;rue;;Dalou;"[ ""15e"" ]";"[ ""Necker"" ]";"[ ""109A3"", ""109A4"" ]";"rue de Vaugirard, 169.";"rue Falguière, 42.";150;5.2;"18";"17";Non retenus au POS et non repris au PLU : Arrêté préfectoral du 25 juillet 1989.;;Précédemment cité Talma.;;Arrêté préfectoral du 25 juillet 1989.;;;"Jules Dalou (1838-1902), sculpteur français.";;Arrêté préfectoral du 25 juillet 1989.;;;"lat: 48.84275054438631, lon: 2.3144282765174373";Dénomination actuelle
"12864";;;AVENUE PIERRE LOTI;avenue Pierre Loti;1926/06/04;"20";Voie publique de la Ville de Paris;avenue;;Pierre Loti;"[ ""07e"" ]";"[ ""Gros-Caillou"" ]";"[ ""87B2"", ""88C2"" ]";avenue Gustave Eiffel.;place Joffre.;815;13;;;;;La partie de l'avenue Pierre Loti comprise entre le quai Branly et l'avenue Gustave Eiffel a été intégrée dans l'esplanade des Ouvriers de la Tour Eiffel.;Arrêté du 4 juin 1926.;;Allée centrale sud du parc du Champs de Mars.;;"Louis Marie Julien Viaud, dit Pierre Loti (1850-1923), officier de marine et écrivain français.";;;;;"lat: 48.85549885124805, lon: 2.298259314003625";Dénomination actuelle
"10257";;;RUE DES DEUX GARES;rue des Deux Gares;;;Voie publique de la Ville de Paris;rue;des;Deux Gares;"[ ""10e"" ]";"[ ""Saint-Vincent-de-Paul"" ]";"[ ""52C3"" ]";"rue d'Alsace, 29.";"rue du Faubourg Saint-Denis, 152.";112;12;"18";"13";Non retenus au POS et non repris au PLU : Décret du 10 avril 1869.;;;;Décret du 10 avril 1869.;;;Voisinage des gares du Nord et de l'Est.;;;;Décret du 10 avril 1869.;"lat: 48.878421131481794, lon: 2.357568655185356";Dénomination actuelle
"11524";;;CITE JOLY;cité Joly;;;Voie publique de la Ville de Paris;cité;;Joly;"[ ""11e"" ]";"[ ""Saint-Ambroise"" ]";"[ ""73D4"" ]";"rue du Chemin Vert, 121.";en impasse;135;12;"18";"17";Non retenus au POS et non repris au PLU : Arrêté du 11 janvier 1966.;;;;Arrêté du 11 janvier 1966.;;;"M. Joly, propriétaire.";;Arrêté du 11 janvier 1966.;;;"lat: 48.86244191267747, lon: 2.382978768994699";Dénomination actuelle
"10270";;;BOULEVARD DIDEROT;boulevard Diderot;1879/08/16;"19";Voie publique de la Ville de Paris;boulevard;;Diderot;"[ ""12e"" ]";"[ ""Picpus"", ""Quinze-Vingts"" ]";"[ ""112B2"", ""94D3"" ]";"quai de la Rapée, 90.";"place de la Nation, 2.";1915;31.8;"172";"145";"Non retenus au POS et non repris au PLU : Décret du 9 juillet 1850 (UP) sauf au droit des nos 16 à 20 et 26 à 40. Décret du 11 novembre 1902, pans coupés à l'angle de la rue de Lyon, n° 2, et à l'angle de la rue Legraverend, n° 1. Arrêté du 5 février 1968, pan coupé, côté pair, à l'angle de la rue de Picpus, côté impair.
Non retenus au PAZ de la Zac ""Chalon"" et non repris au PLU : Décret du 9 juillet 1850, entre la rue de Chalon et l'avenue Daumesnil (au droit des nos 22 à 40).
Retenus au PAZ de la Zac ""Gare de Lyon-Bercy"" et non repris au PLU : Décret du 9 juillet 1850, au droit des nos 16 à 20.";;"Précédemment, boulevard Mazas. Il a absorbé une partie de la rue des Charbonniers. Une ordonnance royale du 15 décembre 1814 avait prescrit l'ouverture de ce boulevard sur une largeur de 31,80 m ; une autre ordonnance du 29 octobre 1845 réduisit la largeur de la voie à 15 m, en conservant du côté pair l'alignement prévu en 1814 ; une troisième ordonnance du 27 novembre 1847 rétablit la largeur de 31,80 m pour la partie comprise entre le quai de la Rapée et la rue Legraverend.";Arrêté du 16 août 1879.;;;"Arrêté du 29 mai 1900, nos 21 bis à 31 bis. Arrêté du 14 juin 1909, nos 45 ter à 55. Arrêté du 16 décembre 1912, nos 77 à 145 et nos 44 à 172.";"Denis Diderot (1713-1784), écrivain et philosophe français ; l'un des principaux rédacteurs de l'Encyclopédie.";;"Décret du 11 novembre 1902, entre les rues de Lyon et Legraverend.";;Décret du 9 juillet 1850 (UP). L'exécution de ce décret eut lieu en 1851 et 1852.;"lat: 48.84677786882759, lon: 2.381785813653178";Dénomination actuelle
"13046";;;RUE DE PRESBOURG;rue de Presbourg;1864/03/02;"19";Voie publique de la Ville de Paris;rue;de;Presbourg;"[ ""08e"", ""16e"" ]";"[ ""Chaillot"", ""Champs-Élysées"" ]";"[ ""68A1"", ""67B2"" ]";"avenue des Champs Élysées, 133.";"avenue de la Grande Armée, 1.";450;12;"12";"21";Non retenus au POS et non repris au PLU : Décret du 13 août 1854.;Les immeubles situés entre la rue de Presbourg et la place Charles de Gaulle sont assujettis aux servitudes prévues par le décret du 13 août 1854.;;Décret du 2 mars 1864.;"Décret du 23 mai 1863, dans la voirie parisienne entre les avenues Marceau et de la Grande Armée. Précédemment voie de l'ancienne commune de Passy dans cette partie.";;"Arrêté du 18 mars 1855, nos 11 à 21.";"Traité signé le 26 décembre 1805, entre la France et l'Autriche ; voisinage de l'Arc de Triomphe de l'Etoile.";;;;Décret du 13 août 1854.;"lat: 48.872818509162045, lon: 2.2942972993635444";Dénomination actuelle
"9394";;;RUE BORDA;rue Borda;1817/09/27;"19";Voie publique de la Ville de Paris;rue;;Borda;"[ ""03e"" ]";"[ ""Arts et Metiers"" ]";"[ ""72C1"" ]";"rue Volta, 33.";"rue Montgolfier, 10.";35;16;"4";"3";Non retenus au POS et non repris au PLU : Ordonnance du 14 janvier 1829.;;;Décision ministérielle du 27 septembre 1817.;;;;"Jean Charles Borda (1733-1799), mathématicien et physicien ; voisinage du Conservatoire des Arts et Métiers.";;;;Décret du 21 mars 1813 et décision ministérielle du 9 octobre 1816.;"lat: 48.8661447777324, lon: 2.35745669220083";Dénomination actuelle
"12735";;;RUE DU PERCHE;rue du Perche;;;Voie publique de la Ville de Paris;rue;du;Perche;"[ ""03e"" ]";"[ ""Archives"" ]";"[ ""92A2"" ]";"rue Vieille du Temple, 107.";"rue Charlot, 6 ter-8.";105;10;"16";"13";Non retenus au PSMV du Marais : Ordonnance du 9 août 1844.;;;;;;;"Ancienne province de France ; voisinage de la place de France projetée par Henri IV.";;;;Ouverte en 1626.;"lat: 48.860899260356156, lon: 2.3612024497267097";Dénomination actuelle
"13291";;;RUE DU ROI DORE;rue du Roi Doré;;;Voie publique de la Ville de Paris;rue;du;Roi Doré;"[ ""03e"" ]";"[ ""Archives"" ]";"[ ""92B1"" ]";"rue de Turenne, 77.";"rue de Thorigny, 20.";59;10;"8";"11";Non retenus au PSMV du Marais : Ordonnance du 16 mai 1833.;;"Elle a porté les noms de : rue Saint-François, rue Sainte-Françoise, rue Française, rue du Roi Doré et, en 1792, rue Dorée.";;;;;Le buste doré de Louis XIII était placé à l'une de ses extrémités.;;;;Ouverte en 1620.;"lat: 48.86010156128119, lon: 2.364079309964253";Dénomination actuelle
"12920";;;IMPASSE DE LA POISSONNERIE;impasse de la Poissonnerie;;;Voie publique de la Ville de Paris;impasse;de la;Poissonnerie;"[ ""04e"" ]";"[ ""Saint-Gervais"" ]";"[ ""92B3"" ]";"rue de Jarente, 2.";;16;5.8;"4";"1";Non retenus au PSMV du Marais : Ordonnance du 5 avril 1846.;;;;;Voie ornée de la fontaine Jarente.;;Voisinage de la poissonnerie du marché Sainte-Catherine.;;;;Lettres patentes du 15 février 1783.;"lat: 48.85568196285509, lon: 2.3634114927476495";Dénomination actuelle
"11932";;;PASSAGE LOUIS-PHILIPPE;passage Louis-Philippe;;;Voie publique de la Ville de Paris;passage;;Louis-Philippe;"[ ""11e"" ]";"[ ""Roquette"" ]";"[ ""93C1"" ]";"rue de Lappe, 21.";"passage Thiéré, 27.";75;3.5;"10";"13";Retenus au POS et non repris au PLU : Arrêté municipal du 9 avril 1993.;;;;Arrêté municipal du 9 avril 1993.;;;"Voisinage de la rue de Lappe, autrefois rue Louis-Philippe.";;Arrêté municipal du 9 avril 1993.;;;"lat: 48.854045806566575, lon: 2.3729958333152728";Dénomination actuelle
"12218";;;RUE MESLAY;rue Meslay;;;Voie publique de la Ville de Paris;rue;;Meslay;"[ ""03e"" ]";"[ ""Arts et Metiers"" ]";"[ ""72C2"", ""71D2"" ]";"rue du Temple, 205.";"rue Saint-Martin, 328.";545;11.5;"62";"71";Non retenus au POS et non repris au PLU : Ordonnance du 14 janvier 1829.;;"Cette voie, établie sur l'emplacement des fossés de l'enceinte de Charles V, fut d'abord appelée rue des Remparts. Elle a été confondue quelque temps avec la rue Sainte-Apolline et, comme cette dernière, elle a porté le nom de rue de Bourbon.";;;;;Nom de propriétaire.;;;;Arrêt du Conseil du Roi du 22 décembre 1696. Elle n'était pas entièrement ouverte en 1723.;"lat: 48.86791845011314, lon: 2.3591188357554";Dénomination actuelle
"15552";;;PROMENADE JEAN-PAUL BELMONDO;promenade Jean-Paul Belmondo;2023/03/17;"21";Voie publique de la Ville de Paris;promenade;;Jean-Paul Belmondo;"[ ""15e"", ""16e"" ]";"[ ""Grenelle"", ""Muette"" ]";;;;;;;;;;Précédemment partie du pont de Bir-Hakeim.;"Délibération municipale des 14, 15, 16 et 17 mars 2023.";;;;"Jean-Paul Belmondo (Neuilly-sur-Seine, 1933 - Paris, 2021), acteur, comédien.";;;;;"lat: 48.855713303629734, lon: 2.287559815187992";Dénomination actuelle
"10769";;;RUE DES FOSSES SAINT-BERNARD;rue des Fossés Saint-Bernard;;;Voie publique de la Ville de Paris;rue;des;Fossés Saint-Bernard;"[ ""05e"" ]";"[ ""Saint-Victor"" ]";"[ ""92C3"", ""91D4"" ]";"quai Saint-Bernard et boulevard Saint-Germain, 1.";rue Jussieu.;283;13;"46";"37";"Non retenus au POS et non repris au PLU : Ordonnance du 29 octobre 1845. La voie a été élargie à 24 m par la Ville de Paris en 1972, lors de l'aménagement de la Faculté des Sciences.";;Elle s'est appelée rue des Fossés et rue Neuve des Fossés Saint-Bernard.;;;;;"Fossés de la ville, sur l'emplacement desquels elle a été ouverte ; voisinage de l'ancienne porte Saint-Bernard.";;;;"Créée à la suite de lettres patentes de juin 1670 et du 11 septembre 1672, autorisant la construction de maisons sur l'emplacement des fossés de l'enceinte de Philippe-Auguste.";"lat: 48.848373690743536, lon: 2.3546090171896545";Dénomination actuelle
"10420";;;RUE DE L'ECHELLE;rue de l'Échelle;;;Voie publique de la Ville de Paris;rue;de l';Échelle;"[ ""01e"" ]";"[ ""Palais-Royal"" ]";"[ ""70D3"" ]";"rue de Rivoli, 182.";"avenue de l'Opéra, 3.";150;22;"10";"13";"Non retenus au POS et non repris au PLU : Décret du 27 juin 1876, côté impair, entre la rue Saint-Honoré et l'avenue de l'Opéra. Décret du 29 mai 1854, le surplus.";Les immeubles riverains de la partie comprise entre les rues de Rivoli et Saint-Honoré sont assujettis à une architecture uniforme prévue par décret du 23 décembre 1852.;"L'ouverture de la partie A a supprimé l'ancienne rue de l'Echelle. Son prolongement jusqu'à l'avenue de l'Opéra a absorbé les rues des Frondeurs et de l'Anglade, une partie des rues de la Fontaine Molière (actuellement rue Molière) et Sainte-Anne. L'ancienne rue de l'Echelle existait en 1402 sous le nom de chemin qui va de la porte Saint-Honoré à la Seine. Elle s'est appelée rue des Fossés en 1439 et rue de l'Echelle en 1633.";;;;;L'échelle patibulaire des évêques de Paris devait se dresser dans l'ancienne rue de l'Echelle.;;"Décret du 27 juin 1876, entre la rue Saint-Honoré et l'avenue de l'Opéra.";;La partie comprise entre les rues de Rivoli et Saint-Honoré (partie A) a été ouverte sur des terrains expropriés pour la formation des abords de la rue de Rivoli (Décret du 23 décembre 1852). La partie à la suite a été ouverte vers 1866 lors de la formation des abords de la place du Théâtre Française.;"lat: 48.863900328001044, lon: 2.3342840418797617";Dénomination actuelle
"13825";;;RUE TITON;rue Titon;;;Voie publique de la Ville de Paris;rue;;Titon;"[ ""11e"" ]";"[ ""Sainte-Marguerite"" ]";"[ ""94C3"", ""94C1"" ]";"rue de Montreuil, 33.";"rue Chanzy, 34.";387;12;"34";"31";Non retenus au POS et non repris au PLU : Décret du 17 février 1885.;;Elle s'est appelée rue de la Folie-Titon. Un tronçon de la rue Titon qui aboutissait boulevard Voltaire a été dénommé rue Chanzy par arrêté préfectoral du 18 avril 1900.;;Décret du 17 février 1885.;;Arrêté du 25 juin 1890.;"Dû à la Folie-Titon, propriété de Maximilien Titon, directeur général des manufactures et magasins royaux d'armes, mort en 1711.";;;;;"lat: 48.851709605924825, lon: 2.3864029205705157";Dénomination actuelle
"9933";;;RUE CLOTAIRE;rue Clotaire;;;Voie publique de la Ville de Paris;rue;;Clotaire;"[ ""05e"" ]";"[ ""Sorbonne"" ]";"[ ""111A2"" ]";"place du Panthéon, 19.";"rue des Fossés Saint-Jacques, 17.";38;10;"4";19 bis;Non retenus au POS et non repris au PLU : Ordonnance du 6 juin 1847.;;;;;;;"Clotaire Ier, roi de France ; mort en 561 ; voisinage de l'ancienne abbaye Sainte-Geneviève.";;;;Exécutée en 1832 (Décision ministérielle du 30 floréal an XIII et du 13 juin 1807).;"lat: 48.84566570522649, lon: 2.3446469098807494";Dénomination actuelle
"12784";;;RUE DE LA PETITE TRUANDERIE;rue de la Petite Truanderie;;;Voie publique de la Ville de Paris;rue;de la;Petite Truanderie;"[ ""01e"" ]";"[ ""Halles"" ]";"[ ""71C4"", ""71D3"" ]";"rue Mondétour, 16.";"rues Pierre Lescot, 11, et de la Grande Truanderie.";34;;"10";;"Non retenus au POS et non repris au PLU : Décret du 9 juin 1910, côté pair.";;"Elle existait vers le milieu du XIIIe siècle. Anciennement appelée rue d'Ariane ou d'Arienne, plus tard rue du Puits d'Amour.";;;Le côté des numéros impairs a été supprimé en exécution d'un décret du 23 août 1858 (UP) qui prévoyait la suppression totale de cette rue.;;"Dû, soit au vieux mot truage, qui signifie droit à payer (étymologie qui s'expliquerait par le voisinage des Halles), soit, et plus probablement, au vieux mot truand.";;;;;"lat: 48.8628637629995, lon: 2.348265762108701";Dénomination actuelle
"9734";;;RUE CHAPON;rue Chapon;1851/02/18;"19";Voie publique de la Ville de Paris;rue;;Chapon;"[ ""03e"" ]";"[ ""Sainte-Avoye"" ]";"[ ""72C3"", ""71D4"" ]";"rue du Temple, 113.";"rue Saint-Martin, 230.";378;10;"66";"49";"Non retenus au PSMV du Marais : Ordonnance du 14 janvier 1829 entre les rues du Temple et Beaubourg.
Non retenus au POS et non repris au PLU : Ordonnance du 14 janvier 1829 entre les rues Beaubourg et Saint-Martin.";;"Précédemment, rue du Cimetière Saint-Nicolas et rue Chapon. La rue du Cimetière Saint-Nicolas, situé entre les rues Beaubourg et Saint-Martin, avait été ouverte vers 1220. La rue Chapon existait en 1292 ; elle s'appelait alors rue Robert Bégon ou Capon. Plus tard elle porta le nom de rue du Coq.";Décision ministérielle du 18 février 1851 réunissant la rue du Cimetière Saint-Nicolas à la rue Chapon.;;;;"Appelée au XIIIe siècle ""vicus Roberti Begonis, sive Caponis"", du nom d'un de ses habitants.";;;;;"lat: 48.86354911602842, lon: 2.3555719403855";Dénomination actuelle
"12835";;;RUE PIERRE CHAUSSON;rue Pierre Chausson;1897/01/01;"19";Voie publique de la Ville de Paris;rue;;Pierre Chausson;"[ ""10e"" ]";"[ ""Porte-Saint-Martin"" ]";"[ ""72A4"" ]";"rue du Château d'Eau, 24.";"boulevard de Magenta, 21.";76;12;"10";"11";Non retenus au POS et non repris au PLU : Arrêté du 9 juin 1931.;;Cette voie a été dénommée rue Pierre Chausson par les propriétaires en 1897. C'était en 1896 la rue Prosper Chausson et antérieurement le passage Chausson.;;Arrêté du 9 juin 1931.;;;Nom de propriétaire.;;Arrêté du 9 juin 1931.;;Ouverte en 1835.;"lat: 48.870568323687294, lon: 2.3603920303577595";Dénomination actuelle
"12032";;;PASSAGE DES MARAIS;passage des Marais;;;Voie publique de la Ville de Paris;passage;des;Marais;"[ ""10e"" ]";"[ ""Porte-Saint-Martin"" ]";"[ ""72A4"" ]";"place Jacques Bonsergent, 10.";"rue Legouvé, 3.";134;4;"14";"13";Retenus au POS et non repris au PLU : Arrêté municipal du 21 août 1991.;;"Avant 1939, c'était l'impasse des Marais.";;Arrêté municipal du 21 août 1991.;;;"Voisinage de la rue des Marais, aujourd'hui rue Albert Thomas, ouverte sur des marais ou jardins de culture.";;Arrêté municipal du 21 août 1991.;;;"lat: 48.87181307224499, lon: 2.361554564651211";Dénomination actuelle
"13915";;;RUE D'ULM;rue d'Ulm;1807/01/06;"19";Voie publique de la Ville de Paris;rue;d';Ulm;"[ ""05e"" ]";"[ ""Sorbonne"", ""Val-de-Grâce"" ]";"[ ""111A2"", ""111A3"" ]";"place du Panthéon, 9.";"rue Gay-Lussac, 51, rue Claude Bernard, 90, et place Pierre Lampué.";488;12;"50";"47";"Non retenus au POS et non repris au PLU : Décret du 6 janvier 1807.  Arrêté du 26 mai 1932, pan coupé de 8 m, du côté pair, à l'angle du côté pair de la rue Lhomond.";;;Décret du 6 janvier 1807.;;;;"En souvenir de la capitulation d'Ulm, ville que les Autrichiens rendirent à l'armée française le 17 octobre 1805.";;;;"Décret du 6 janvier 1807. Ce décret prévoyait le percement de la voie jusqu'au champ des Capucins (aujourd'hui boulevard de Port-Royal) ; une décision ministérielle du 30 frimaire an XIV avait approuvé le même projet conçu dès 1793 par la Commission des artistes. Arrêté du 26 mai 1932, pan coupé de 8 m, du côté pair, à l'angle du côté pair de la rue Lhomond.";"lat: 48.84343298473076, lon: 2.3447615570630735";Dénomination actuelle
"12582";;;IMPASSE OUDINOT;impasse Oudinot;;;Voie publique de la Ville de Paris;impasse;;Oudinot;"[ ""07e"" ]";"[ ""Saint-Thomas-d'Aquin"" ]";"[ ""89D3"" ]";"rue Vaneau, 55.";;18;10;"4";"3";"Retenus au PSMV du VIIe ardt : Décision ministérielle du 10 frimaire an XI, pour le n° 4.
Non retenus au PSMV du VIIe ardt : Décision ministérielle du 10 frimaire an XI sauf pour le n° 4. Décret du 15 novembre 1912, pan coupé, côté impair, à l'angle de la rue Vaneau.";;Précédemment impasse ou cul-de-sac Plumet.;;;;Arrêté du 22 janvier 1931.;"Nicolas Charles Oudinot (1767-1847), duc de Reggio, maréchal de France ; voisinage de la rue Oudinot.";;;;;"lat: 48.8505548614033, lon: 2.3197689539891893";Dénomination actuelle
